"turtle.id","radio.id","sex","cl","pl","wt","year","month","season","dx","dy","dist","dt","dailyDist"
"63","63_172.043","F",131.4,117.1,287,"2020","October","2020 Mating Season",27.5664933850639,3.91168097779155,27.8426436535899,304260,7.90641034533021
"62","62_172.325","J",93.5,89.2,111,"2020","October","2020 Mating Season",3.49434214219218,3.25874412292615,4.77805821075946,305400,1.35174927770012
"65","65_172.274","F",110,94.4,165,"2020","October","2020 Mating Season",2.91554621822434,63.1169901848771,63.1842928246291,305220,17.8858623289691
"47","47_172.005","M",111.9,94.4,175,"2020","October","2020 Mating Season",40.5860167348874,-215.774321138859,219.558152700691,296040,64.0785853038093
"23","23_172.294","J",89,74.7,87,"2020","October","2020 Mating Season",-14.025790345564,166.507480481174,167.097168889859,293160,49.2468119528034
"24","24_172.254","F",127,111.7,261,"2020","October","2020 Mating Season",-13.6421521890443,5.79935739515349,14.8236588784877,304800,4.20198204429573
"54","54_173.641","M",118.9,100.5,200,"2020","October","2020 Mating Season",1.55339544772869,-8.89562026411295,9.03023240566494,304320,2.56378838015724
"30","30_172.33","J",105.4,86.4,132,"2020","October","2020 Mating Season",-12.0258826632053,0.227383106946945,12.0280321294261,292560,3.55216699474437
"25","25_173.435","F",141.2,116.6,329,"2020","October","2020 Mating Season",3.50469532876741,3.2585785635747,4.78552229150306,292740,1.41241076035343
"37","37_173.415","F",127.7,108.8,261,"2020","October","2020 Mating Season",-1.6371340409969,4.46408183220774,4.75481171791671,292380,1.40507467141393
"18","18_173.405","F",118.7,102.7,205,"2020","October","2020 Mating Season",-1.6371340409969,4.46408183220774,4.75481171791671,292260,1.40565158567031
"22","22_172.182","F",112.4,94.2,164,"2020","October","2020 Mating Season",-1.6371340409969,4.46408183220774,4.75481171791671,292380,1.40507467141393
"23","23_172.294","J",89,74.7,87,"2020","October","2020 Mating Season",28.4187309982372,-41.5437859147787,50.3339887122323,291360,14.9260592556867
"47","47_172.005","M",111.9,94.4,175,"2020","October","2020 Mating Season",8.29382896859897,-106.551885548048,106.874187308277,288840,31.9690132372078
"56","56_173.604","F",131.1,115.1,250,"2020","October","2020 Mating Season",-3.28482049400918,7.82009979104623,8.48198127914605,291180,2.51680466556157
"58","58_173.514","J",97.7,84.5,144,"2020","October","2020 Mating Season",3.43147614877671,-0.0649020890705287,3.43208986490581,291120,1.01859221052439
"61","61_172.215","F",131.3,113.8,255,"2020","October","2020 Mating Season",-5.08949521486647,3.4211146896705,6.13245360863236,290640,1.82302501990722
"63","63_172.043","F",131.4,117.1,287,"2020","October","2020 Mating Season",-17.492307820532,-16.2933641853742,23.905115548047,290460,7.11079661003672
"62","62_172.325","J",93.5,89.2,111,"2020","October","2020 Mating Season",-17.1676306775189,0.324783579446375,17.1707025905513,289380,5.12664560033048
"65","65_172.274","F",110,94.4,165,"2020","October","2020 Mating Season",3.4314583762316,-0.0649164370261133,3.43207236689528,289800,1.02322654416754
"24","24_172.254","F",127,111.7,261,"2020","October","2020 Mating Season",3.48377201025141,2.15069051226601,4.09415890006265,288420,1.22645908385484
"54","54_173.641","M",118.9,100.5,200,"2020","October","2020 Mating Season",7.03080483793747,8.7333273072727,11.2117448474856,288300,3.3600234298396
"30","30_172.33","J",105.4,86.4,132,"2020","October","2020 Mating Season",15.4993266154197,1.92350668739527,15.618226644146,913020,1.47796848048697
"25","25_173.435","F",141.2,116.6,329,"2020","October","2020 Mating Season",-3.56753923906945,-6.58223559567705,7.48686594372426,913320,0.708256928062209
"47","47_172.005","M",111.9,94.4,175,"2020","October","2020 Mating Season",-15.8313333253027,-110.528835623059,111.656861047793,927480,10.4014671955506
"18","18_173.405","F",118.7,102.7,205,"2020","October","2020 Mating Season",-3.01258029404562,22.2225982588716,22.4258670602337,914580,2.11856252487939
"37","37_173.415","F",127.7,108.8,261,"2020","October","2020 Mating Season",10.1583107819315,-7.95004179421812,12.8993969809492,912840,1.22092360014242
"22","22_172.182","F",112.4,94.2,164,"2020","October","2020 Mating Season",10.1583107819315,-7.95004179421812,12.8993969809492,912780,1.2210038554241
"23","23_172.294","J",89,74.7,87,"2020","October","2020 Mating Season",-13.6526772232028,4.69127101264894,14.4361912939348,913440,1.36548314918984
"56","56_173.604","F",131.1,115.1,250,"2020","October","2020 Mating Season",-28.019925569708,62.5937787797302,68.5791321821571,915780,6.47015333435801
"58","58_173.514","J",97.7,84.5,144,"2020","October","2020 Mating Season",6.95707157516154,4.3015482891351,8.17949647506995,912660,0.774339288942261
"61","61_172.215","F",131.3,113.8,255,"2020","October","2020 Mating Season",3.29509008687455,-7.82030536653474,8.48615311589833,914100,0.802104396908015
"63","63_172.043","F",131.4,117.1,287,"2020","October","2020 Mating Season",49.1425091705751,-36.3945540799759,61.151858305863,914220,5.77926599464742
"65","65_172.274","F",110,94.4,165,"2020","October","2020 Mating Season",-1.97238932229811,-13.2620857055299,13.4079542399106,913920,1.26755869915121
"24","24_172.254","F",127,111.7,261,"2020","October","2020 Mating Season",8.62597204954363,2.05346200242639,8.86702317550355,914100,0.838103929945855
"54","54_173.641","M",118.9,100.5,200,"2020","October","2020 Mating Season",-8.60514627897646,-0.945592477917671,8.65694447347775,915540,0.816960485078181
"30","30_172.33","J",105.4,86.4,132,"2020","October","2020 Mating Season",-6.87340385251446,0.129958458244801,6.87463233348737,298200,1.99184518314322
"25","25_173.435","F",141.2,116.6,329,"2020","October","2020 Mating Season",3.39995741652092,-2.28084964351729,4.0941403896897,297600,1.1886214034583
"22","22_172.182","F",112.4,94.2,164,"2020","October","2020 Mating Season",-10.3049460208858,0.194842098280787,10.3067878573605,297540,2.99289665549487
"37","37_173.415","F",127.7,108.8,261,"2020","October","2020 Mating Season",-10.3049460208858,0.194842098280787,10.3067878573605,298440,2.98387103228771
"18","18_173.405","F",118.7,102.7,205,"2020","October","2020 Mating Season",1.24975903501036,-24.405830248259,24.4378077525875,297600,7.09484741204152
"23","23_172.294","J",89,74.7,87,"2020","October","2020 Mating Season",-8.59430901426822,0.1625070204027,8.59584527341041,298080,2.49154935461171
"58","58_173.514","J",97.7,84.5,144,"2020","October","2020 Mating Season",-12.0256199874566,0.227447977289557,12.0277707271584,299640,3.46815976113498
"16","16_172.162","M",120.7,97.7,205,"2020","October","2020 Mating Season",-1.71058449032716,0.032353803049773,1.71089043106788,3e+05,0.492736444147549
"61","61_172.215","F",131.3,113.8,255,"2020","October","2020 Mating Season",-3.35795668821083,4.49664603779092,5.61210287762802,299640,1.61822750175898
"56","56_173.604","F",131.1,115.1,250,"2020","October","2020 Mating Season",-3.35795668821083,4.49664603779092,5.61210287762802,299220,1.62049892596438
"63","63_172.043","F",131.4,117.1,287,"2020","October","2020 Mating Season",-13.6417553385836,5.79942242102697,14.8233190998266,294780,4.34471392301045
"65","65_172.274","F",110,94.4,165,"2020","October","2020 Mating Season",-5.04754780576332,5.63690660474822,7.56653519929169,297420,2.19806550070204
"24","24_172.254","F",127,111.7,261,"2020","October","2020 Mating Season",13.1780444330652,60.7063266253099,62.1201975803253,282780,18.9800730990173
"47","47_172.005","M",111.9,94.4,175,"2020","October","2020 Mating Season",8.68881513387896,5.37712178984657,10.2180696402778,279900,3.15413082143623
"54","54_173.641","M",118.9,100.5,200,"2020","October","2020 Mating Season",-5.04784988547908,5.63684435142204,7.56669034046523,277020,2.35998139273769
"54","54_173.641","M",118.9,100.5,200,"2020","October","2020 Mating Season",17.4928794717416,16.2934983544983,23.9056252970074,327480,6.3070905877044
"47","47_172.005","M",111.9,94.4,175,"2020","October","2020 Mating Season",6.93303941225167,94.0728571396321,94.3279888787282,310080,26.2833405544444
"24","24_172.254","F",127,111.7,261,"2020","October","2020 Mating Season",1.62683590321103,-4.46388613106683,4.75109192155943,307440,1.33520147678485
"25","25_173.435","F",141.2,116.6,329,"2020","October","2020 Mating Season",-1.67903099762043,2.24831037782133,2.80607281551804,307800,0.787669562250677
"22","22_172.182","F",112.4,94.2,164,"2020","October","2020 Mating Season",5.21531560196308,3.22623499529436,6.13254507304607,308340,1.71840142151904
"37","37_173.415","F",127.7,108.8,261,"2020","October","2020 Mating Season",5.21531560196308,3.22623499529436,6.13254507304607,307440,1.72343187064526
"18","18_173.405","F",118.7,102.7,205,"2020","October","2020 Mating Season",6.83150162204402,-2.34573271125555,7.2230102010619,306600,2.03544710166911
"23","23_172.294","J",89,74.7,87,"2020","October","2020 Mating Season",-1.58492324169492,6.67966083064675,6.86511838896761,307140,1.93119173278245
"63","63_172.043","F",131.4,117.1,287,"2020","October","2020 Mating Season",10.3466457445174,2.02087531192228,10.5421542005834,306900,2.96787918843403
"58","58_173.514","J",97.7,84.5,144,"2020","October","2020 Mating Season",1.63707226351835,-4.46409417735413,4.75480203796836,306360,1.34095474631305
"16","16_172.162","M",120.7,97.7,205,"2020","October","2020 Mating Season",-13.5998163052136,8.01521180104464,15.7860262178662,310680,4.39008840357809
"61","61_172.215","F",131.3,113.8,255,"2020","October","2020 Mating Season",3.44177771167597,-0.0651003713719547,3.44239333530354,306660,0.969877989207024
"56","56_173.604","F",131.1,115.1,250,"2020","October","2020 Mating Season",15.3104043073836,-8.0475652734749,17.2965830985888,307860,4.85423497602181
"65","65_172.274","F",110,94.4,165,"2020","October","2020 Mating Season",-8.58380307478365,0.162393413018435,8.58533906419874,310140,2.39173694185455
"24","24_172.254","F",127,111.7,261,"2020","October","2020 Mating Season",3.44186110096052,-0.0650764112360775,3.44247625665081,296100,1.00449155209264
"25","25_173.435","F",141.2,116.6,329,"2020","October","2020 Mating Season",0.125687160645612,6.64731400366873,6.64850214151439,295020,1.94709031600178
"47","47_172.005","M",111.9,94.4,175,"2020","October","2020 Mating Season",-22.7466817568638,-112.614642017055,114.888942581858,307200,32.3125151011477
"18","18_173.405","F",118.7,102.7,205,"2020","October","2020 Mating Season",-1.78376850637142,-3.29111817711964,3.74343277488588,296460,1.09098222947494
"22","22_172.182","F",112.4,94.2,164,"2020","October","2020 Mating Season",-1.78376850637142,-3.29111817711964,3.74343277488588,296160,1.0920873573411
"37","37_173.415","F",127.7,108.8,261,"2020","October","2020 Mating Season",-12.0258698549587,0.22738564806059,12.0280193715071,294300,3.5311616503507
"23","23_172.294","J",89,74.7,87,"2020","October","2020 Mating Season",16.4767244066461,-36.8848489876837,40.3977045389561,294000,11.8719784767544
"63","63_172.043","F",131.4,117.1,287,"2020","October","2020 Mating Season",-10.3047372943256,0.194897321984172,10.3065802122325,296940,2.99888371501611
"58","58_173.514","J",97.7,84.5,144,"2020","October","2020 Mating Season",-6.83134742139373,2.34577413462102,7.22287781167865,296820,2.10247504524303
"61","61_172.215","F",131.3,113.8,255,"2020","October","2020 Mating Season",-3.44177771167597,0.0651003713719547,3.44239333530354,295860,1.00528217457658
"56","56_173.604","F",131.1,115.1,250,"2020","October","2020 Mating Season",-8.52097371779382,3.48601463017985,9.20648092927808,293940,2.7061303405104
"16","16_172.162","M",120.7,97.7,205,"2020","October","2020 Mating Season",29.4474505399121,-78.1367411860265,83.5015129591833,289440,24.9258247639353
"65","65_172.274","F",110,94.4,165,"2020","October","2020 Mating Season",6.87322530540405,-0.130032080691308,6.87445521047708,291960,2.0343640573545
"54","54_173.641","M",118.9,100.5,200,"2020","October","2020 Mating Season",19.329159952933,22.9084866163321,29.9735747540518,294300,8.79958157917118
"24","24_172.254","F",127,111.7,261,"2020","October","2020 Mating Season",-0.125682066485751,-6.64731348259374,6.64850152423151,484380,1.18590885605021
"25","25_173.435","F",141.2,116.6,329,"2020","October","2020 Mating Season",3.41059872112237,-1.17276889644563,3.60660096503506,486720,0.640225023379005
"37","37_173.415","F",127.7,108.8,261,"2020","October","2020 Mating Season",10.2839965945459,-1.30273253377527,10.3661804928907,485700,1.84401481281812
"23","23_172.294","J",89,74.7,87,"2020","October","2020 Mating Season",0.0418952459585853,2.21577129140496,2.21616732839566,483480,0.39603883753906
"22","22_172.182","F",112.4,94.2,164,"2020","October","2020 Mating Season",0.0418952459585853,2.21577129140496,2.21616732839566,483840,0.395744165784939
"18","18_173.405","F",118.7,102.7,205,"2020","October","2020 Mating Season",-0.0418952104519121,-2.21577128674835,2.21616732306865,481620,0.397568325055295
"16","16_172.162","M",120.7,97.7,205,"2020","October","2020 Mating Season",21.2200419671135,-59.1402619546279,62.8320043063093,483060,11.2381177743244
"63","63_172.043","F",131.4,117.1,287,"2020","October","2020 Mating Season",6.83135238202522,-2.34576981887221,7.22288110178572,483360,1.2910810311037
"58","58_173.514","J",97.7,84.5,144,"2020","October","2020 Mating Season",10.3466402977938,2.02086903480813,10.542147651583,483540,1.88369433158946
"56","56_173.604","F",131.1,115.1,250,"2020","October","2020 Mating Season",3.57815727038542,7.69030076172203,8.48197708422715,484080,1.51388782861764
"61","61_172.215","F",131.3,113.8,255,"2020","October","2020 Mating Season",3.50464357278543,3.25855888891965,4.78547099090815,484080,0.854124718258272
"65","65_172.274","F",110,94.4,165,"2020","October","2020 Mating Season",-1.72088246967178,0.0325564709492028,1.72119040150249,484620,0.306860737670371
"47","47_172.005","M",111.9,94.4,175,"2020","October","2020 Mating Season",17.4926846585004,16.2934750076383,23.9054668305446,486960,4.24148253277283
"54","54_173.641","M",118.9,100.5,200,"2020","October","2020 Mating Season",-5.67966423666803,63.2794074881822,63.5337862707449,485820,11.299080181533
"24","24_172.254","F",127,111.7,261,"2020","November","2020 Dry Season",-8.48961349454476,5.70192546397448,10.226704810616,292320,3.02267137259587
"18","18_173.405","F",118.7,102.7,205,"2020","November","2020 Dry Season",-10.2630512367468,2.41061796853319,10.5423574061168,293160,3.1070394320115
"23","23_172.294","J",89,74.7,87,"2020","November","2020 Dry Season",-10.3468416931573,-2.02092460962012,10.5423559653916,292680,3.11213460232961
"22","22_172.182","F",112.4,94.2,164,"2020","November","2020 Dry Season",-8.56307086383458,1.27019262546673,8.65676451827372,292740,2.55497866495474
"25","25_173.435","F",141.2,116.6,329,"2020","November","2020 Dry Season",-5.99038533057319,-44.2180038620718,44.6219293840477,289200,13.3310328450267
"37","37_173.415","F",127.7,108.8,261,"2020","November","2020 Dry Season",-8.56307086383458,1.27019262546673,8.65676451827372,292800,2.5544551037529
"16","16_172.162","M",120.7,97.7,205,"2020","November","2020 Dry Season",-11.900003576884,6.87473271554336,13.7430722562321,291660,4.07118371713108
"63","63_172.043","F",131.4,117.1,287,"2020","November","2020 Dry Season",-5.11046120972605,2.31322148814797,5.60961740489886,291840,1.66074199487137
"58","58_173.514","J",97.7,84.5,144,"2020","November","2020 Dry Season",-6.95707383065019,-4.30154541460797,8.17949688178023,291300,2.42605056843739
"56","56_173.604","F",131.1,115.1,250,"2020","November","2020 Dry Season",3.29509504657472,-7.82030259072781,8.48615248369397,290820,2.52115939272113
"61","61_172.215","F",131.3,113.8,255,"2020","November","2020 Dry Season",0,0,0,290340,0
"65","65_172.274","F",110,94.4,165,"2020","November","2020 Dry Season",0.104798062355258,5.53943416895345,5.5404253939605,290100,1.6500956705901
"47","47_172.005","M",111.9,94.4,175,"2020","November","2020 Dry Season",3.21885233058129,79.7354212552309,79.8003659958726,277800,24.8191203097314
"54","54_173.641","M",118.9,100.5,200,"2020","November","2020 Dry Season",-6.90508101432351,-2.08601721329615,7.21329408997989,288060,2.16353749001688
"24","24_172.254","F",127,111.7,261,"2020","November","2020 Dry Season",6.89436501881573,0.977926128543913,6.96337623036117,312300,1.92646719917773
"25","25_173.435","F",141.2,116.6,329,"2020","November","2020 Dry Season",6.89436501881573,0.977926128543913,6.96337623036117,312300,1.92646719917773
"47","47_172.005","M",111.9,94.4,175,"2020","November","2020 Dry Season",1.67903288768139,-2.24831038946286,2.80607395577564,312000,0.777066633907099
"18","18_173.405","F",118.7,102.7,205,"2020","November","2020 Dry Season",6.93624297203496,3.19369350606576,7.63617343816856,314700,2.09648994298622
"23","23_172.294","J",89,74.7,87,"2020","November","2020 Dry Season",6.93624297203496,3.19369350606576,7.63617343816856,312900,2.10855028781644
"22","22_172.182","F",112.4,94.2,164,"2020","November","2020 Dry Season",5.15247214271221,-0.0974237290211022,5.15339311176644,312060,1.42681908881824
"37","37_173.415","F",127.7,108.8,261,"2020","November","2020 Dry Season",5.08962852228433,-3.42108073504642,6.1325453027724,310500,1.70644738859754
"16","16_172.162","M",120.7,97.7,205,"2020","November","2020 Dry Season",8.11233842192451,-25.6439026715234,26.8964640593963,313680,7.4083604142178
"63","63_172.043","F",131.4,117.1,287,"2020","November","2020 Dry Season",0,0,0,313020,0
"58","58_173.514","J",97.7,84.5,144,"2020","November","2020 Dry Season",5.23618389217881,4.33409386081621,6.79720467156004,313080,1.875809644892
"56","56_173.604","F",131.1,115.1,250,"2020","November","2020 Dry Season",6.84199330344563,-1.23769017215818,6.95303885554021,313080,1.91881486239515
"61","61_172.215","F",131.3,113.8,255,"2020","November","2020 Dry Season",-1.67897761281347,2.2483229925856,2.80605098017087,313980,0.772160025118679
"65","65_172.274","F",110,94.4,165,"2020","November","2020 Dry Season",-3.45241895871004,-1.0429681786336,3.60651899871646,314640,0.990348466466764
"54","54_173.641","M",118.9,100.5,200,"2020","November","2020 Dry Season",-3.46284643147374,-1.04281270084903,3.61645734621915,314160,0.994594839296327
"24","24_172.254","F",127,111.7,261,"2020","November","2020 Dry Season",-6.87341736938106,0.129959512501955,6.87464586786832,291960,2.03442047877731
"25","25_173.435","F",141.2,116.6,329,"2020","November","2020 Dry Season",-6.87341736938106,0.129959512501955,6.87464586786832,291960,2.03442047877731
"47","47_172.005","M",111.9,94.4,175,"2020","November","2020 Dry Season",-16.2775595553685,47.9639034480788,50.6507154841389,295140,14.8276133964546
"37","37_173.415","F",127.7,108.8,261,"2020","November","2020 Dry Season",-0.37706003873609,-19.9419418456964,19.9455062319799,291480,5.91221263360459
"23","23_172.294","J",89,74.7,87,"2020","November","2020 Dry Season",-0.0628436204278842,-3.32365700602531,3.32425107570557,291780,0.984355654743167
"22","22_172.182","F",112.4,94.2,164,"2020","November","2020 Dry Season",-0.0628436204278842,-3.32365700602531,3.32425107570557,291480,0.985368783247431
"18","18_173.405","F",118.7,102.7,205,"2020","November","2020 Dry Season",-0.0628436204278842,-3.32365700602531,3.32425107570557,290280,0.989442238324932
"16","16_172.162","M",120.7,97.7,205,"2020","November","2020 Dry Season",15.3274725828087,-188.697763142642,189.319246857823,298080,54.8751440167602
"63","63_172.043","F",131.4,117.1,287,"2020","November","2020 Dry Season",-3.43147762486478,0.0649019512347877,3.43209133812341,290880,1.01943307072973
"58","58_173.514","J",97.7,84.5,144,"2020","November","2020 Dry Season",-10.3047305464861,0.194904881063849,10.3065736085445,290520,3.06515200254112
"56","56_173.604","F",131.1,115.1,250,"2020","November","2020 Dry Season",-13.7152456204058,1.36769200116396,13.7832704333227,291060,4.09150884848169
"61","61_172.215","F",131.3,113.8,255,"2020","November","2020 Dry Season",-1.82566595997196,-5.50688188150525,5.80162082992771,290340,1.7264587714602
"65","65_172.274","F",110,94.4,165,"2020","November","2020 Dry Season",3.55721724382602,6.58240237412974,7.4820996742039,290220,2.22745989887401
"54","54_173.641","M",118.9,100.5,200,"2020","November","2020 Dry Season",3.56757460581139,6.58223980665207,7.48688649842545,290040,2.23026821632864
"24","24_172.254","F",127,111.7,261,"2020","November","2020 Dry Season",8.59434791159583,-0.162497622426599,8.59588398612068,309720,2.39792191786396
"25","25_173.435","F",141.2,116.6,329,"2020","November","2020 Dry Season",7.22952039609663,18.7040957496502,20.0526597480149,310920,5.57233308319983
"37","37_173.415","F",127.7,108.8,261,"2020","November","2020 Dry Season",-3.305863759364,6.71219758084044,7.48213415809397,312480,2.06879285477253
"23","23_172.294","J",89,74.7,87,"2020","November","2020 Dry Season",5.21531560196308,3.22623499529436,6.13254507304607,312660,1.69465839669667
"18","18_173.405","F",118.7,102.7,205,"2020","November","2020 Dry Season",4.73352505650837,-22.2551343617961,22.7529616736413,309900,6.34351690417105
"22","22_172.182","F",112.4,94.2,164,"2020","November","2020 Dry Season",5.21531560196308,3.22623499529436,6.13254507304607,313080,1.6923849952446
"47","47_172.005","M",111.9,94.4,175,"2020","November","2020 Dry Season",27.6927208515117,10.5591929103248,29.6375326752617,313260,8.17430512399479
"63","63_172.043","F",131.4,117.1,287,"2020","November","2020 Dry Season",5.15236877946882,-0.097450090572238,5.15329026543213,313080,1.42214219666966
"58","58_173.514","J",97.7,84.5,144,"2020","November","2020 Dry Season",12.0884831242729,3.09620562801138,12.4786983911288,313440,3.4397637219038
"56","56_173.604","F",131.1,115.1,250,"2020","November","2020 Dry Season",6.81038885947783,-3.45366086112335,7.63604411727401,313260,2.10609146310564
"61","61_172.215","F",131.3,113.8,255,"2020","November","2020 Dry Season",-3.43147306051105,0.06490622414276,3.43208685539069,313680,0.945333793374636
"65","65_172.274","F",110,94.4,165,"2020","November","2020 Dry Season",3.0541894233902,-20.0068806014024,20.2386596501033,312960,5.58736002610214
"16","16_172.162","M",120.7,97.7,205,"2020","November","2020 Dry Season",5.21531560196308,3.22623499529436,6.13254507304607,304080,1.74247531672974
"54","54_173.641","M",118.9,100.5,200,"2020","November","2020 Dry Season",14.0927421135129,18.5743514988571,23.3154865675387,314220,6.41097969395756
"24","24_172.254","F",127,111.7,261,"2020","November","2020 Dry Season",-20.6099477733369,0.389690558891743,20.6136315566026,295620,6.02468630840426
"25","25_173.435","F",141.2,116.6,329,"2020","November","2020 Dry Season",-12.1725266875001,-7.52781601902097,14.3121773317036,296580,4.16943867239595
"18","18_173.405","F",118.7,102.7,205,"2020","November","2020 Dry Season",-19.2451202578377,-18.476902813185,26.6790290547936,292800,7.87250037682433
"37","37_173.415","F",127.7,108.8,261,"2020","November","2020 Dry Season",-10.8286714032292,-27.5022929101251,29.5573381696227,291480,8.76133531582063
"23","23_172.294","J",89,74.7,87,"2020","November","2020 Dry Season",-5.1524719815352,0.097422010730952,5.15339291813463,295020,1.50923038481063
"22","22_172.182","F",112.4,94.2,164,"2020","November","2020 Dry Season",-10.5353744032909,-11.9918969506398,15.9624467514313,293760,4.69483727983275
"16","16_172.162","M",120.7,97.7,205,"2020","November","2020 Dry Season",-19.7269108032924,-43.9582721702754,48.1817465648254,289560,14.3766504461974
"47","47_172.005","M",111.9,94.4,175,"2020","November","2020 Dry Season",-8.64684373605996,-3.16135218599811,9.20663099291779,293340,2.71170968087577
"63","63_172.043","F",131.4,117.1,287,"2020","November","2020 Dry Season",5.15236862096936,-0.0974483722820878,5.15329007446797,293940,1.5147453984964
"58","58_173.514","J",97.7,84.5,144,"2020","November","2020 Dry Season",-3.57815551571548,-7.69030212471262,8.48197757978672,294240,2.49062963191127
"56","56_173.604","F",131.1,115.1,250,"2020","November","2020 Dry Season",-3.50464334449498,-3.25856117671356,4.78547238154164,293040,1.41095008792382
"61","61_172.215","F",131.3,113.8,255,"2020","November","2020 Dry Season",-3.3686050537508,3.38856645161286,4.77806264140097,293220,1.4079005941513
"65","65_172.274","F",110,94.4,165,"2020","November","2020 Dry Season",-3.32666450151009,5.60435174731538,6.5173196341168,292740,1.92353766614638
"54","54_173.641","M",118.9,100.5,200,"2020","November","2020 Dry Season",-14.1974702878506,-24.1137786046602,27.9828962255333,291480,8.29464194416797
"37","37_173.415","F",127.7,108.8,261,"2020","November","2020 Dry Season",12.5183461203706,26.3620627373457,29.1833401336644,312780,8.06138687751328
"24","24_172.254","F",127,111.7,261,"2020","November","2020 Dry Season",15.457461069338,-0.292270495556295,15.4602239554501,309240,4.31950378266359
"18","18_173.405","F",118.7,102.7,205,"2020","November","2020 Dry Season",15.457461069338,-0.292270495556295,15.4602239554501,309120,4.32118060866618
"16","16_172.162","M",120.7,97.7,205,"2020","November","2020 Dry Season",15.457461069338,-0.292270495556295,15.4602239554501,309000,4.32285873705789
"25","25_173.435","F",141.2,116.6,329,"2020","November","2020 Dry Season",10.514440574043,10.8840113915503,15.1332469931762,308940,4.23225396585236
"22","22_172.182","F",112.4,94.2,164,"2020","November","2020 Dry Season",6.83150790911168,-2.34573365980759,7.22301645540212,307440,2.02988752845024
"23","23_172.294","J",89,74.7,87,"2020","November","2020 Dry Season",-5.1105756124598,2.31319514056668,5.60971076340038,309360,1.56671518605441
"47","47_172.005","M",111.9,94.4,175,"2020","November","2020 Dry Season",6.17181624495424,-36.6899918029085,37.2054675317886,310980,10.3368460825343
"63","63_172.043","F",131.4,117.1,287,"2020","November","2020 Dry Season",0.0628608934930526,3.32365878671408,3.3242531826611,310740,0.924295150228226
"56","56_173.604","F",131.1,115.1,250,"2020","November","2020 Dry Season",3.50464334449498,3.25856117671356,4.78547238154164,311640,1.32673858864458
"58","58_173.514","J",97.7,84.5,144,"2020","November","2020 Dry Season",-3.44178095425013,0.0650977548211813,3.4423965278163,310560,0.957699188573314
"61","61_172.215","F",131.3,113.8,255,"2020","November","2020 Dry Season",3.43147239327664,-0.0649070544168353,3.43208620397751,311280,0.952622230864999
"65","65_172.274","F",110,94.4,165,"2020","November","2020 Dry Season",-1.72088286018698,0.0325566283427179,1.72119079492494,311760,0.477004377346404
"54","54_173.641","M",118.9,100.5,200,"2020","November","2020 Dry Season",-8.59444648271892,0.162488454487175,8.59598236632447,310500,2.39192552802072
"16","16_172.162","M",120.7,97.7,205,"2020","November","2020 Dry Season",-1.72093059431063,0.0325386831536889,1.72123818117532,297300,0.500218563247721
"18","18_173.405","F",118.7,102.7,205,"2020","November","2020 Dry Season",-1.72093059431063,0.0325386831536889,1.72123818117532,297300,0.500218563247721
"24","24_172.254","F",127,111.7,261,"2020","November","2020 Dry Season",-1.72093059431063,0.0325386831536889,1.72123818117532,297300,0.500218563247721
"25","25_173.435","F",141.2,116.6,329,"2020","November","2020 Dry Season",-1.56398983526742,7.78754337411374,7.94304072811682,297000,2.31070275727035
"22","22_172.182","F",112.4,94.2,164,"2020","November","2020 Dry Season",5.21531860617688,3.22623584745452,6.13254807623514,297540,1.78077621088498
"37","37_173.415","F",127.7,108.8,261,"2020","November","2020 Dry Season",1.21818435465684,-26.6217945497483,26.6496513705328,293820,7.83653215715074
"47","47_172.005","M",111.9,94.4,175,"2020","November","2020 Dry Season",-11.9527255510911,3.55084471544251,12.4690074301403,298560,3.60839443315956
"63","63_172.043","F",131.4,117.1,287,"2020","November","2020 Dry Season",-8.69892029155744,-5.37688657827675,10.226540153665,298440,2.96063888646514
"58","58_173.514","J",97.7,84.5,144,"2020","November","2020 Dry Season",0,0,0,298320,0
"56","56_173.604","F",131.1,115.1,250,"2020","November","2020 Dry Season",-6.93611865118146,-3.19365746993572,7.63604544109996,298080,2.21334650466666
"61","61_172.215","F",131.3,113.8,255,"2020","November","2020 Dry Season",-0.0628673395258375,-3.32365939719602,3.32425391493317,297960,0.96393991894961
"65","65_172.274","F",110,94.4,165,"2020","November","2020 Dry Season",5.29905927792424,7.65773330023512,9.31240616213043,297240,2.70687623606537
"54","54_173.641","M",118.9,100.5,200,"2020","November","2020 Dry Season",6.87349620263558,-0.129952179733664,6.87472454842107,297060,1.99951592602027
"16","16_172.162","M",120.7,97.7,205,"2020","November","2020 Dry Season",0.628429923788644,33.2365693412721,33.2425099194736,313620,9.15806663172796
"18","18_173.405","F",118.7,102.7,205,"2020","November","2020 Dry Season",6.74773523182375,-6.77727222908288,9.56364729723413,309540,2.66944216088722
"24","24_172.254","F",127,111.7,261,"2020","November","2020 Dry Season",5.15248675609473,-0.0974206365644932,5.15340766407629,308220,1.44459938412884
"37","37_173.415","F",127.7,108.8,261,"2020","November","2020 Dry Season",5.15248675609473,-0.0974206365644932,5.15340766407629,308040,1.44544352089401
"25","25_173.435","F",141.2,116.6,329,"2020","November","2020 Dry Season",8.52118508797139,-3.48595917830244,9.20665556520157,309060,2.57378839330038
"22","22_172.182","F",112.4,94.2,164,"2020","November","2020 Dry Season",-6.87340251647402,0.129960121586919,6.8746310291298,309600,1.91850168254785
